Rating,Review
5,"Was looking for a phone with multiple lenses, with good battery and if possible stereo speakers... Had a Galaxy S8 which was still going good but was lacking in the battery department. OnePlus 7 pro seemed to match my requirements but also seemed to be quite big and unwieldy. During the festive sale was keen to get the Mate 20 pro, when the 7t landed right in the middle of my already split decision making . It came with solid medicore triple camera setup, macro modes , fast charge tech and 90 hz display which all seemed to add up. Have been using it for a month now !PROS1. Enjoy the stereo speakers setup2. Fast charging which seem to match OnePlus' claim3. The display, just gorgeous to view content4. Camera- good setup and hope to have future improvements. Nowhere near the performance of the phones which cost double of this but quite acceptable at this price range.CONS1. Battery- with 90hz and data on am able to go a full 24 hours of usage with screen on time of around 4 to 5 hours . With 90hz and on wifi can get up to 7- 8.5 hours of SOT. Frankly my expectations were more(1.5 days of battery life) and this did not match up to that . Also after installing a lot of apps the idle drain also seems to be more around 0.8 to 1% per hour2. HEADPHONE JACK- I miss this a lot. Have the 1000xm3s so using that a lot but otherwise the adapter setup is kind of very inconvenient3. The PRO mode is very iffy with access only to the primary camera4. Coming from a Samsung phone with so many different features missed things like one handed mode and popping out apps into resizable windowsOverall enjoying the experience!"
5,"They say ""good things come in small packages"", and most rightly so, this product does full justice to this adage.1. Resolution and Screen Quality is top notch.2. Fingerrprint Reader is awesome and extremely responsive and fast3. Camera Quality is one of the bestin the One Plus line up. Macro mode is an icing on the cake,4. 90Hz Display is not a feature but an experience which you will only feel once you use the app drawer and the OS5. Oxygen OS -android 10 -out of the box with regular updates .6. No lags , No stutters.7. Awesome RAM management and fluid app switches.8. Ergonomics of the phone has been improved as compared to 79. OK Battery backup. Nothing great but charging is super fast10. WARP CHARGE 30T technology which juices up the phone is less than an hour.11. Loud stereo sound and perfect for audiophiles12.Type C usb and 256 gb internal storage.13. The back panel is smoother than a baby's bum.CONS_1. Hideous camera design. This is subjective though. They could have kept a horizontal or vertical module. But i got no complaints since i got used to it and the camera quality is quite a stunner. Please dont expect IPHONE results - each brand has its own strengths and weaknesses.2. This phone is perfect for gaming as well but then you would have to put it on charge because the battery backup isnt like the ROG series. But i aint a gamer so i dont care.3. No headphone jack. Type C usb , so only one charging port to be shared with type c earphones. Additonal kharcha if u dont own one.4.FHD+ AND NOT QHD PANEL - WHY ONE PLUS WHY?5. Gorilla Glass 5 and not 6 - this is sheer cost cutting.All in all - if i dont nitpick , i am very satisfied with this device. Its a beast and a perfect phone for mid to heav usage. This phone has removed all the flaws of its predecessors ,esp the large notch of the one plus 7 and stupid depth sensor and one additonal camera.GO FOR IT BLINDLY.A"
5,"First of all thanks to Amazon for there quick delivery within 24 hours along with exiciting exchange offers. Thank you Amazon!The product was delivered in a unique sealed tamper proof bag with a unique ID for your security.Coming back to the product, it's a swashbuckling deal adding all the discounts along with exchange price at just ?31700!Pros:1. 3 rear cameras with 1 being the main camera, other two for wide angle and close up shots. You will enjoy photography at night (low light) photography too with this device.2. 90hz refresh rate with fluid amoled display.3. 855+ processor makes the device buttery smooth.4. Inbuilt ram boost management.5. Fast face unlock6. Comes with protective case with cushioned corners that protects your screen even if it drops from 2-3 feets. It also protects the bumpy camera.7. Warp charging with 100% charging within 1hour 10 minutes.8. Alert slider for changing profile modes.9. Extended 1 year warranty on registering the product on one plus care. You can also refer your friends and earn points to redeem.Cons:1. No headphone jack, you have to buy a connector or OnePlus bullet headphones seperately.2. Fingerprint reader is bit of a issue since it doesn't work properly 10-20% of the time.3. Gets heatedto some extent on contunuous usage (depends on what application you are using though).4. Battery life is not the best if you are a hardcore gamer, however it's get along well for a normal daily usage at 60hz refresh rate lasting for more than a day.Conclusion:A great device for daily normal usage, clicking really snappy photos, for an enhanced viewing experience. Only if you want a better battery life with a bezel less design (not even a notch) and a better ram management you can think of going for OnePlus 7T pro by spending that extra 16k. Nevertheless it's a great buy, worth every penny!And now if you are in a dilemma whether to wait for Rog Phone 2 or not, my suggestion would be only go for that if you are into hardcore gaming almost for 12*7. Otherwise it's not available in stock all the time and flipkart doesn't provide great exchange offers along with Asus like OnePlus does in different festivals like diwali, and i hope in upcoming Christmas also they will be providing the extra discount facility in exchange of phones. OnePlus has a referral program on various occasions that gives you extra 2k off and adding to that different bank offers makes OnePlus the best buy over Rog phone 2, since both are priced at the ?37,999 (base variant).Hope this review will help all the reader's, peace out! ????
https://images-na.ssl-images-amazon.com/images/I/512QEc-uctL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/51BYxqDmi7L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/51IXdp10xXL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/51i-XYWHNrL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/51jzoRqTQJL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/51naN6J6TVL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/51ytlQTfd4L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/716mQjFQM4L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71TUZV-SfOL._SY88.jpg"
5,"OnePlus started it's series as the flagship/Nexus killer with the OnePlus Oneand now it has become the flagship. Except few hiccups like OnePlus 2 and OnePlus X, OnePlus has had a good run. OnePlus 7T is just another addition to its good phone list.This review is after almost two months of usage so will cover mostly all that people actually care about as a general user.1. Design is a very subjective opinion and depends on a person's taste. Personally, I'm not a fan of the circular camera but won't rate it as bad. However, the back panel is quite slippery and a fingerprint magnet so would suggest to go with a case.2. Display on 7T has followed the upgrade of OnePlus 7 Pro. 90 Hz is quite smooth but it isn't something which general users will care for in the long run. I still prefer the 1080p panel over 2K. The higher screen resolutions are just battery drainers and don't add quite much to the experience in my opinion. The screen is quite slim and tall which makes the phone a bit bigger for use. The waterdrop notch doesnt ruin the experience as such.3. Battery life wasn't upto the mark when I first received the phone and gave me mere 4-4.5 hours SOT which was quite disappointing from a newly purchased phone. However, the situation changed after I visited the service center and they reinstalled the OS to what came with the phone i.e. 10.0.4 and after which I updated it to 10.0.6. Since then battery has been really great. I have been getting 7+ hours of SOT on normal usage and around 6 hours with one hour of PUBG. After this tweak, the 30T warp charge does look like a bonus. I believe the 10.0.5 update which we received after getting the phone was somehow the culprit behind the battery drain.4. Camera has given me some mixed results. Not bad but not great either. Previously on my OnePlus 6T, the Gcam was doing a great job but since we haven't received a perfect Gcam for 7T yet, the stock camera is the better option to go and it clicks quite decent photos.5. Android: Before switching to OnePlus device, I was a Nexus user and I was quite used to the stock android experience. OnePlus provides just that with few extra tweaks which doesn't ruin the stock experience. They provide quite regular updates on their Oxygen OS which is quite commendable.Overall, OnePlus 7T is quite a great phone and can be recommended except that it'll get old in just six months. If you are looking for a new phone and this phone is on your mind, then you should go for it.There is one problem with the WiFi which I have noticed is that Wifi faces drops when connected to 5 ghz on some routers. It works perfectly fine on 2.4 ghz channel though."
5,"I took the phone in the last week of November and got the 128 gb variant for 35k.The delivery was fast and the phone was delivered in good shape.It is pretty much what you would expect from OnePlus. The build is pretty premium. Comes with a transparent case inside. The buttons and screen are sturdy looking although the back and screen do attract fingerprints.The performance on this thing is flawless and is just a bit ahead of the rog2 even though the rog2 beats it in almost every other field. The 90 hertz display combined with the 855+ really defines a new standard of being smooth.Updates are timely and the oxygen OS is the standard vanilla experience although i found the unnecessary Netflix app pre-installed.Fingerprint reader is pretty quick and the camera is good too although the camera gives images slightly on the saturated side.The notch is not much of an issue.The biggest bummer is the lack of an audio jack which i think was a bad move from OP. The phone does not come with a 3.5mm adapter and you will have to buy it seperately. Although the mrp of the adapter is 390, you can enroll your device with your OP Account and get 250 off on it. I got mine for 180. It's not the most comfortable thing to use and does not have a good build quality but haven't gotten any issues yet.This packs a 3800mah battery which combined with the 90hertz display drains reasonably fast. If you don't use your phone a lot during the day it does last for a day and a half but if your screen is continuously on then will just last a day.With complete day on YouTube at 30% i had got 7 hrs of screen on time.But this won't be an issue for you if you can carry the charger. The 30watt wrapt charge is ridiculously fast. It charges from 30 to full in a little over 35 mins. Even a 10 min charge gives me around 30%.One charge in the morning for me lasts till the next day morning with 20-30% to spare.So only pick this phone if you are taking it for long use and for the snappy clean software and performance.If you are planning to take a phone for gaming choose the rog2 over it anyday. Not that it performs better than this. The performance is almost the same but it has a ton more of other features that will matter more.Overall it's a good phone."
5,"Review after 2 months of use, and be sure its not a paid one-This is my first OP device from MOTO to OP was a bit difficult while you are addicted to Stock Android, but OP7T surprised me in a positive manner.Pros-1. Maybe there are criticism about its camera bump or looks, we all know it doesn't matter at the end of the day. Its screen to body aspect ratio and form factor is so premium.2. Finger print, face unlock is fast and reliable in 95% cases. A bit miss in finger print can be observed.3. Screen is fluid and OS of the device makes it crispy. You can customise as per your taste.4. Speaker is a hit on the device. I was a bit surprised after its awesome and nice sound quality. Dual speaker is not a gimmick here. It actually have a separate speaker on front for loud sound ( knows from teardown video).5. OS is so much easy to use. As I was a stock user for last two devices, its just enhance the experience. Customised and very very useful features are on plate. We barely need an extra app to keep day to day need. One thing for sure, 'One plus do care about your experience, already got 6 updates and bug fix. 7th one is on air by now'. So you never feel left out.6. Last but not the least, CAMERA. Its a beast in this segment. There is a catch in this case. Its definitely not a point and shoot camera. You have to wait and find best possible mode to capture your story. Main camera is awesome and ultimately stabilise your hand movements thanks to OIS+EIS. 2x telephoto is too cool, best use in portrait mode and super macro mode. Wide angle is useful and cool one. In a nutshell, three cameras are not gimmick, those are actually in use in different mode. NIGHTSCAPE is a catch in the device. Super pleased with its capture.There you come to pro mode, and it can seriously produce a DSLR like photo, but surely not in point and shoot mode. You need a shere knowledge to capture.7. Charging is blazing fast and reliable.8. Battery is a bit miss but you have to wait till device AI kicks in. Battery optimisation updates is on plate. You can juice it up in 30 min max. A decent backup for mid range users.9. Gaming mode is champ here. Noise free and fluid experience. Enable fanatic mode and there you go. Enjoy with the beast. Awesome ram management and super fast loading combination with fluid display surely gonna make you fan of this device.10. There kicks in GOOGLE DIGITAL WELLBEING. Surely if you want to suppress your phone addiction. Its a super helpful feature.Maybe you heard it right, this device is capable for Google AR Core. You can enjoy AR gaming nad features with it.Cons:1. Bugs in software. Its may not be prominent but you can feel it while use.2. Camera is not that point and shoot good. You need to capture at best possible combo. Luckily all of the modes are pre installed there.3. Battery is disappointing on its value. You have 8 gb ram, amoled screen with 90hz refresh rate. Now you need the juice to fuel the beast. Its decent but not catch-up the mark. Decent backup you can expect.4. Headphone jack. Surely its a choice but not proving an adopter in the box, is a miss.5. Device comes with a GG5 but I recommend a screen protector and case on this part. Back is finger print magnet. Camera glass may attract scratch.
https://images-na.ssl-images-amazon.com/images/I/61NiUQA9SWL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/712U-15s-zL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71FTfGZTvyL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71I84GxstaL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81Y-kcw6u3L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81aECpowcVL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81ehIcu4LML._SY88.jpg"
5,"I am giving this review after using my Oneplus 7T for about 15 days. Since now I have not faced any lag issue or app crashing issue. Below are some detailed features I want to mention.#OxygenOS and Fnatic mode : The main advantage of this phone is smoother experience with the 90hz display and Oxygen OS. It runs on the latest Android 10 version. The Gaming mode and the special Fnatic mode is very useful for me. It activats advanced DND mode and blocks calls, notifications, messages and enhances the RAM , CPU and GPU and also enhances the network speed.#Battery life:The bettery life is not that bad or good, but average. For me as a student it lasts about oneday for a single charge . I can play a full game of PUBG mobile on this divice and it drains only 12-16% battery . But the charging speed with the Wrap 30T is insanely fast. It almost charges my phone from 15% to 80-85% in almost half an hour. If you continuously watch youtube videos , it will give you about 7-8 hour of backup in 90hz , which is great I think. If you want more battery backup you can use it in 60hz.#Camera quality:I don't think i need to say about that. You can check the photos i have taken . The low light mode is awesome.. And a super awesome feature is the supermacro mode. It can focus objects near to the camera of about 2-3 cms. The pro mode is really awesome, which allows you to shoot photos in different ways. I have to still explore the various camera mode options ????. Many people don't like the camera bump and the round camera design. I was also one of them but after using for 5-7 days I am used to it and now I don't feel bad about it.#Sound quality:Sound quality is also good compared to the previous edition (OP 6) of my friend. Now it comes with dynamic sound quality with Dolby Atmos.#Warrenty and updates:Oneplus gives android updates for about 2 years and security patch updates for 3 years . I have got 1 year warrenty . Then i got complementary 1 year warrenty extension by downloading OnePlus care app and registering my IMEI ID no. Overall I got 2 years of warrenty."
5,"Display- 90hz is smooth- decent 1080p OLED- visible outdoors- rating 4.8/5.Design- pretty slim and sexy- small notch on display almost bazless, flat design.- ugly camera bump ( i hate it )- rating 4/5Performance- SOS 855 plus with 8 GB ram its really smooth as u expect- plus that 90 hz screen really helps to smooth things out.- rating 5/5 ( duh)OS- clean android OS with some additional features which are really helpful and will stay away if u dont wanna use them.- i personally think that oneplus does andriod better than google without its 1000$ price tag.- freq updates- rating 5/5Camera- exellent day light photos ( on par with best of 1000$ flagships)- night mode is also great ( i will say 70% compared to best out there.)- good dyanmic range, contrast colors- videos are also good at 4k 60 fps.- macro mode is way more fun- rating 4/5Battery Life- i am a light to med user and it lasts me whole day with 30-40 % left. ( 90 hz all the time )- warp charging is insanely fast 0-75% in 30 mins.- compared to my OP 3 its better, even at 90hz all the time.- rating 4.5/5final wordsits an awesome phone, if u want the notch less display then go for 7 pro which costs lil bit more than 7t.but oneplus did it again, bang for bucks."
5,"This is the fastest phone I've ever laid my hands on. I never thought speed would make such a difference. Mid range phones are very good these days making flagship phones less attractive. But this phone is just so fast, it makes all that extra money you put in worthwhile. This phone will be good for 3 years easily just because of the specs and power. You can directly upgrade from this phone to a good foldable in 3 years. Stock camera disappoints sometimes in certain scenarios but gcam comes to the rescue. You cannot blindly open the stock cam in an urgent situation. Keep both and use whichever you think will suit the situation. That's the only minor problem with this phone. Also the fingerprint reader isn't perfect. I suggest registering each of your fingers twice to improve results. Otherwise everything is perfect. Screen ,battery life, performance, speakers, charging speed, UI, in hand feel and touch response. It's all 5 out of 5! The price is the cherry on the cake. I don't know why people are still buying Note 10s and Pixels. This phone has everything at half the price. I have a pixel too and honestly I liked the software of the Oneplus better! It's that clean. 128 gb is more than enough for most people.For 33K this phone is a steal. If this is your first time with OnePlus and doubting the brand. Just don't. The phone comes with 2 year warranty and free pick up and drop for any service issues. That's the kind of focus the brand is putting in here. So don't worry about the reliability."
5,"Amazing power packed mobile phone with well thought upon software and hardware features, OnePlus provides most of the features which I have always wanted in my mobile most of which are not known to many so I tried covering them in best possible ways.PROS-------1) Oneplus mobiles are always optimized with best available hardware at the time of launch leaving no room for any competition and demand, moreover the Oxygen OS software is updated regularly fixing any issues and suggestions provided by the user community.2) Contains almost all the needed software without any unnecessary bloatware like MI, Samsung and other mobile providers thus preventing any need for installing or purchasing from the google store i) Contains inbuilt call recorder integrated inside the phone dialer ii) Contains inbuilt screen recorder which records best quality videos iii) Inbuit features like Night Mode, Reading Mode, Zen Mode, Focus Mode to suit the different usage of mobile during a specific scenario iv) An exclusive features when the mobile flash is used as a torch the brightness is reduced and when using it for photos or videos the full flash brightness is used, this was something I wanted in phone as it serves the intended purpose of flash light without putting stress on eyes and battery v) Built in caller identification which does not work as well as Truecaller so can be ignored or disabled3) Pre-configured themes to suit different people and since having an AMOLED display the dark theme just provides the best experience to users.4) Excellent memory management for all apps which is optimized for most used apps to provided the best experience to users without unnecessarily killing the apps5) Built in steps counter and digital wellbeing feature which tracks overall phone usage and provides a holistic report to user regarding how much time is spent on different applications6) Comes with 90 Hz display which I feel is over marketed, I haven't seen much differences on using the 90 Hz over 60 Ghz just that the battery drains faster.All the above provides the OnePlus launcher an edge over the default Android experience, the Oxygen OS is lightweight and feature packed and actively improved by the company, there are certain issues which the companies might fix in the future updates.CONS-------1) The Oxygen OS is buggy and sometimes the mobile screen just blanks out leaving the user with no other option to go for a force reboot, I have faced it couple of time where the screen goes unresponsive but mobile calls can be heard.2) The camera application should be further optimized as the mobile contains best available camera hardware but fails to capture good photos in various overly bright and dark environments.3) Mobile screen is too large to use with one hand and there is no feature to reduce the screen size which even basic mobiles from Moto and other manufactures provides4) The WiFi calling is good but several times the voice just stops in after few seconds but the dialer app still shows the called as connected, this is happening just for the WiFi calling option but not on the network calling5) Battery works great and provides backup for around two days but sometimes it drains faster than expected still providing one day backup, this could be optimized in future updates."
5,"The media could not be loaded.      The model I have with me is the OnePlus 7T 8gb ram 256gb storage option, which at Rs 39,999 (now 34,999) looked like a great option. This is the little brother of the OnePLus 7T pro, but comparing them both the extras wouldn't interest my wife much.We have a 30 watt WARP charger included, aptly named 30T which is a variant of the charger that shipped with the oneplus 7, very nice. Oneplus phones support warp charging which can charge up your phone to 70% in 30 minutes. So if you are in a rush, 30 minutes is enough to at least give you respectable phone time. But you do need to use the included charger and cable.A transparent case is also included, I'm liking that more and more manufacturers are including at least a silicone case with their phones. There are no ear buds of any sort, as the oneplus 7T has no headphone jack and keeping costs down being their mantra, none are included.The screen is only 1080p , but 1080x2400 due to its 20:9 aspect ratio. OnePLus calls their display the 'Fluid AMOLED display'. With a 90hz screen refresh rate, scrolling is soo much smoother, which only when you see it in action would you feel the fluidness of the animations. I couldn't see too much of a smoothness, but if you can't, just change to 60hz in the options which would save on battery. Color’s are generally muted or natural, but you can change between the modes if you want them to pop. Also on the phone is a factory applied screen protector. Its ok, I do see coloration when you view the phone from an angle, but straight on, there’s no problem.Phone unlock modes are the standard pin, pattern and face unlock etc. We also have fingerprint unlock using an in-display fingerprint sensor. Setting up is also easy, as with most fingerprint sensors, just follow the instructions and tap on the location marked to register your fingerprint. Once done, whenever we pick up the phone it displays the fingerprint sensor icon, tap it to unlock. The sensor is quite fast, unlocking almost instantaneously. This is an optical sensor, so you can see it lighting up my finger as it scans it. Newer phones use ultrasonic fingerprint sensors, which are more accurate. But this works quite well.The camera, the camera on the one plus 7 has been upgraded quite a bit, giving phones that cost twice as much a run for their money. There are three on the back, a 17mm ultrawide camera, a 26 millimeter wide camera as well as a 51mm telephoto camera. A 16 mp selfie camera can be found in the front, here are some sample shots. Colors are OK at this price point, but still needs some work to challenge the real flagships.The OnePlus 7T has a 3,800 mAh battery, the battery life is respectable, but in order to squeeze a little more out of it you can switch to 60hz refresh rate for the display. But with the warp charger at hand, 30 minutes and you have the battery at 70%.Speakers are loud in this phone, the sounds are clear and I found it to be louder than my galaxy s9 plus. The front facing speaker does most of the job, firing the sound you.At a price point half of most flagships this phone has a great screen, great performance, and cameras are really quite good. The OS experience is fast and smooth, and the inclusion of three cameras with features like macro and steady shot are a nice touch. The speakers are also loud, and a hdr 10 compliant display would make content consumption more gratifying. Getting such a well rounded phone for the price is amazing, hats off to oneplus for pulling this off."
5,"Pros+Never before Seen Buttery smooth - Amazing display.Good Camera setup with triple cameras that are actually useful.Great battery life. 6 to 7 hours of screen time.Decently Fast warp ChargingGreat Speakers. Good loudness and also a little bit of bass. Great detail.Build Quality. Amazing. If i could only wish to run it without a case. Feels amazing in the hand.Cons-Charging could have been faster (but it is faster than majority of the phones) considering this takes around 50mins whilst the Realme does it in 30mins and it costs cheaper.Camera bump maybe prone to scratches. Noticed a tiny scratch on the circular lens.No heaphone jack. Cant plug in headphones. And any bluetooth headphones are still ways to catch up to the wired headphones. I miss the headphone jack.A big phone. Difficult, but not impossible to maneuver in one hand.Detailed consensus: ~The Display is amazing. Seriously. 90hz. I wasnt as impressed at the beginning as i expected to be. But in month's period ..just looking at my mom's OnePlus 7 screen feels sluggish. Any other conventional display seems outdated and that's where i realised the brilliance of this tech. It just works to provide the best experience without you even noticing. I became really fast at responding with the touch. Gaming didn't work upto 90hz atleast to my experience with pubg but it is great as it is at 60fps. Camera is also good. Wide angle shots are the best when u need to get one giant family in a picture. Portrait shots look like professional dslr shots to post on the social media. Nightscape works decent for this segment. There are some caveats being the white balance, which seemes to be inconsistent among the three cameras under harsh lighting conditions (probably can be imporved in software updates). Battery life is excellent IMHO. 6 to 7 hours easily with moderate usage. Even if u game hours on the end, you should atleast get around atleast 5 and half hours of screen time. There are, however, very small but few bugs. The quick launch from fingerprint keeps deselecting the contacts i selected. The gallery seems to have some problem sometimes sending media through whatsapp. There are a few bugs but to my all honesty Apple's IOS right now has a lot more than that. And when it comes to the software, this OS is the best fork of android and spending a couple of grand more is justifiably worth it. Once you use it, the ingenuity cannot go unnoticed and makes everything simpler. Overall great phone and if you are planning to use it for a long time then you shouldn't have to think twice."
5,"I am using this product from last 5 months now. A good upgrade from my previous one, 3T. I will list down the pros and cons for your better understanding.Pros-1. CHARGING- the fast 30W charger is absolutely amazing. Charges the phone from 0 to 100 just inside an hour. 30 mins charge enough to give power for d entire day.2. PERFORMANCE- 8GB RAM + 855+ Snapdragon is a lethal combination ?? fluid & perfect in every sense. Never faced any lagginess in day to day use.3. DISPLAY- the fluid AMOLED 90Hz display is outstanding. Gives hard times going back to 60Hz displays.4. STERIO SPEAKER- the dual Dolby Atmos speakers are louder, clearer & better than ever. The music comes out equivalent to that of mid ranged bluetooth speakers. The bass is also fantastic.5. CAMERA- the triple camera set up for 48+12+16mp does the job amazing. The best part is macro shots.6. OS- OnePlus's biggest strength is its Oxygen OS. Better than stock android in all sense.Cons-1. NO 3.5mm Headphone Jack2. 3800mAh battery is just average. Will give you backup whole day if you use moderately.3. The phone is fragile because of its glass back and needs to be kept in a protective case 24*74. My phone had an issue initially while rebooting which was however gone after an update.My final conclusion- GO FOR IT!! IT'S WORTH EVERY PENNY.
https://images-na.ssl-images-amazon.com/images/I/61WACP5-dOL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/712TTekfuFL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71ibOT-ocPL._SY88.jpg"
5,"Note before reading further: Do not deter yourself from buying it because it is a 5-month old smartphone, seriously, I know I'm not regretting the decision at all.Been using it for just about two days now so this won't be a detailed review.. just want to let potential buyers know about the pros and cons observed by a person with a relatively average usecase. (Until I root, after warranty period is over).Pros:1. Possibly the best in class display experience. (This is my first amoled screen and I'm not going back).2. Great haptics.3. Great audio output.4. Near stock Android experience. (My first experience with anything other than stock Android, and I'm really impressed with how small the learning curve is.)5. If you're going for 8/256 config, lagfree experience is always guaranteed along with plenty of superfast storage.6. Fast charging speeds (Not the fastest in the market but not bad either, goes 25 to 100 in roughly under an hour).7. Smooth out of the box usage experience with almost all essentials working the way they should. (Google account backup is broken which is the only major bug I've found, but then again it's been like this for months for a wide range of devices and Google doesn't seem to care)Not really cons but just minor things that might inconvenience you:1. (Subjectively) Average battery life (Getting around 8 to 8.5 hours of SOT with no gaming, heavy surfing, moderate streaming and other media consumption at 60Hz).2. (Subjectively) Average camera experience (Not into cliking photos but can conclude that camera level is not on par with other flagships from major non-chinese manufacturers)3. Not really a con but a vertically oriented charging brick would've been nice as the stock charger does fit loosely on a regular sized power socket.4. To get above mentioned SOTs, you will have to enable advanced/aggressive optimization under battery settings which will affect notification influx when phone goes into idle/ is dozing.5. Depending of the device you transition from, you may find yourself accidentally touching the rear camera array more often than you'd like which will take some getting used to.Overall: A really solid affordable flagship that does almost all the things right and is a solid daily driver for most users and a great entry point if this is going to be your first flagship just like it is for me.
https://images-na.ssl-images-amazon.com/images/I/61TWxzpq-UL._SY88.jpg"
5,"Little retrospect. I was using Samsung Galaxy A7 2017 for the past two years. Now coming to this phone.Pros:Very organized software: Everything is intuitive. I was used to samsung experience so this software feels a hell less cluttered. Even comparing to one ui, I feel oxygen os is better.Camera: Simply the best camera u can get at this price point! Night mode, ultrawide, stabilization is all very good.Performance: Snapdragon 855+ and oxygen os. Nothing to say anymore.Battery: Excellent battery optimization. Even though I have pinned some apps in the ram and am a heavy user, 5+ hours of screen on time is consistent.Speaker and call reception: all very excellent.Face unlock: works 100% of the time and is really very fast.Cons:Missing Always on Display: ambient display in one plus serves no purpose at all.Buggy Software: it will seem odd to you but after using this phone for about 2 months i am confused why other people wont mention it. There are some minor glitches that keep appearing in this phone. Sometimes the status bar will just disappear until it's restarted. Gaming mode causes problems with some games, like the moving parts in the game will disappear and won't correct unless the game is restarted. Screen freezes are very common. And some more little things that become irritating over time.Fingerprint scanner: works maybe 60% of the time.If anything is not mentioned, it's because everything else is just fine."
5,"Hello dear buyers,I am writing this review after using this product for 6 months.Let's come directly to the point:1. Super fast phone.2. Fingerprint reader and face detection is so fast some time I thought whether I have set any screen lock option or not.3. Camera is too good. Night mode is too good. Some images also attached.4. Video quality is superb.5. Surround sound is too good.6. Phones speaker are really awesome.7. Best part is, after playing game like pubg continuously for 1.5 hour, handset is not getting warm that much that is the thing which I love the most.8. Charging, oh my God, it's too fast.9. Battery back, for a moderate user it will last just above 24 hours and for a heavy user you may need to charge the device twice in 24 hours of time span.10. If you are a moderate user and looking to buy a device which you want to use at least 3 to 4 years then you can go for this product blindly.11. Only one problem so far which I realized that is, it is not possible to buy a costly phone like this every time for a middle class person. As it was my dream to own a OnePlus so I did it. Actually the thing is, this phone is so fast that you are not going to even like any other phones in mid range segment. After using this product I realized that my budget has increased alot for the coming future days. ??
https://images-na.ssl-images-amazon.com/images/I/61E70kNxsCL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61Sa56NedGL._SY88.jpg"
5,"My first OnePlus and I am loving it.It's been 4 days I have been using the phone and below are my pros and cons.Pros...1) very good display. For display 5/52) Snapdragon 855+ is very fluid and with Android 10 it works very efficiently. So performance 5/5.3) I know many are complaining about battery life not good however as per my observation if you keep the display at 90 hz refresh rate the battery is bound to be draining fast. If you are travelling and won't get any power socket for many hours I would suggest to keep the refresh rate at 60 hz it will really improve battery performance.4) Charging 5/5. With warp charge 30t the charging is absolutely brilliant.5) Camera 5/5. I have read reviews where people are complaining about camera quality being blur however I have not faced any such issues. It's true that it takes a little bit of time to adjust the focus however the camera samples are pretty good. I even use a DSLR so know a little bit about adjusting the focus. My tip use grid lines for better focussing.6) Looks 5/5. Looks are really premium. However I would suggest anyone buying this phone to compulsory have a good rugged case because it is important to protect this from scratches. It's true a rugged case will make the phone look bulgy but I am ok with that.Cons1) No 3.5 mm jack and OnePlus does not provides an adapter as well in the box. According to me it's an essential item as with the low availability of type c headphones I think a 3.5 mm adapter in the box would have been very helpful.2) video output on phone looks brilliant however when taken to laptop it looks way too much over saturated. My suggestion to OnePlus is to fix this issue with an update because the video performance comes nowhere to the still pictures performance. If the issue is not fixed than it would really dwarf the phones still pics capability and would lead to a bad review.My suggestion if anyone looking to buy OnePlus go for the 7t without any doubt if you like the looks because looks are subjective to one's personal liking. As for me I love the looks.
https://images-na.ssl-images-amazon.com/images/I/61H8oicPuVL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61sx3EAXP+L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71rOKq4tc9L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81DxX+9fbfL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81qIEv0Sj2L._SY88.jpg"
